Opened,Open,High,Low,Close,Volume
2019-12-20 00:00:00,7151.31000000,7160.00000000,7150.31000000,7158.60000000,14.66111200
2019-12-20 00:01:00,7158.62000000,7159.97000000,7155.59000000,7157.76000000,11.10311700
2019-12-20 00:02:00,7157.58000000,7158.34000000,7153.06000000,7153.98000000,32.52367600
2019-12-20 00:03:00,7153.92000000,7154.00000000,7151.37000000,7152.52000000,18.45406100
2019-12-20 00:04:00,7152.07000000,7157.73000000,7151.18000000,7155.64000000,15.71937700
2019-12-20 00:05:00,7155.64000000,7157.89000000,7148.33000000,7149.22000000,39.62797500
2019-12-20 00:06:00,7149.44000000,7151.15000000,7141.32000000,7143.17000000,24.34064500
2019-12-20 00:07:00,7143.16000000,7153.99000000,7141.68000000,7150.64000000,11.81074200
2019-12-20 00:08:00,7151.62000000,7156.27000000,7149.39000000,7149.57000000,25.06914400
2019-12-20 00:09:00,7149.39000000,7151.00000000,7146.33000000,7147.05000000,7.96206800
2019-12-20 00:10:00,7146.77000000,7149.38000000,7145.12000000,7147.93000000,10.99188300
2019-12-20 00:11:00,7148.44000000,7153.00000000,7147.95000000,7152.82000000,9.93502500
2019-12-20 00:12:00,7152.02000000,7152.98000000,7149.45000000,7150.14000000,7.89476800
2019-12-20 00:13:00,7150.45000000,7150.93000000,7146.22000000,7146.23000000,11.66414700
2019-12-20 00:14:00,7147.40000000,7147.88000000,7143.18000000,7144.82000000,18.18592200
2019-12-20 00:15:00,7144.98000000,7147.88000000,7144.83000000,7147.72000000,14.70036300
2019-12-20 00:16:00,7147.82000000,7149.94000000,7147.01000000,7149.05000000,13.26159600
2019-12-20 00:17:00,7149.14000000,7154.18000000,7148.41000000,7153.61000000,20.40978500
2019-12-20 00:18:00,7152.34000000,7154.05000000,7151.70000000,7152.83000000,13.85363200
2019-12-20 00:19:00,7153.55000000,7154.32000000,7148.72000000,7149.21000000,15.43499900
2019-12-20 00:20:00,7149.21000000,7151.92000000,7148.91000000,7149.51000000,19.65887700
2019-12-20 00:21:00,7149.73000000,7151.00000000,7148.59000000,7150.00000000,24.54569400
2019-12-20 00:22:00,7150.04000000,7150.91000000,7150.00000000,7150.00000000,12.18961100
2019-12-20 00:23:00,7150.00000000,7150.10000000,7149.00000000,7150.07000000,8.46118100
2019-12-20 00:24:00,7150.08000000,7151.82000000,7150.00000000,7150.49000000,11.85692800
2019-12-20 00:25:00,7150.50000000,7151.36000000,7145.87000000,7147.31000000,17.67970900
2019-12-20 00:26:00,7147.18000000,7148.09000000,7145.17000000,7146.95000000,23.93037300
2019-12-20 00:27:00,7147.01000000,7148.90000000,7139.00000000,7141.10000000,35.27078600
2019-12-20 00:28:00,7141.09000000,7145.87000000,7140.90000000,7144.66000000,10.76283900
2019-12-20 00:29:00,7144.66000000,7144.66000000,7135.00000000,7136.23000000,23.25728800
2019-12-20 00:30:00,7136.95000000,7142.21000000,7128.49000000,7139.60000000,57.22681900
2019-12-20 00:31:00,7140.34000000,7140.34000000,7135.69000000,7136.77000000,7.80880800
2019-12-20 00:32:00,7137.31000000,7138.80000000,7136.57000000,7137.38000000,9.28139800
2019-12-20 00:33:00,7137.36000000,7139.23000000,7137.27000000,7139.23000000,8.38772100
2019-12-20 00:34:00,7139.20000000,7141.29000000,7139.03000000,7140.05000000,5.96487700
2019-12-20 00:35:00,7140.05000000,7143.21000000,7140.00000000,7143.00000000,7.19808600
2019-12-20 00:36:00,7143.02000000,7143.03000000,7136.57000000,7136.72000000,11.32491200
2019-12-20 00:37:00,7136.73000000,7136.73000000,7133.36000000,7134.66000000,9.65356000
2019-12-20 00:38:00,7134.57000000,7134.57000000,7117.00000000,7119.31000000,153.26333800
2019-12-20 00:39:00,7119.25000000,7125.00000000,7094.63000000,7101.35000000,244.02022900
2019-12-20 00:40:00,7101.31000000,7109.52000000,7085.14000000,7094.71000000,99.94151300
2019-12-20 00:41:00,7094.58000000,7108.54000000,7094.30000000,7103.95000000,102.58534400
2019-12-20 00:42:00,7103.69000000,7103.98000000,7087.16000000,7090.04000000,35.35695200
2019-12-20 00:43:00,7090.60000000,7097.68000000,7085.00000000,7086.37000000,40.31407700
2019-12-20 00:44:00,7085.90000000,7092.98000000,7083.52000000,7092.95000000,37.83488800
2019-12-20 00:45:00,7092.57000000,7104.07000000,7087.24000000,7090.92000000,63.52048300
2019-12-20 00:46:00,7092.06000000,7093.55000000,7085.79000000,7092.46000000,28.37410900
2019-12-20 00:47:00,7092.35000000,7092.36000000,7079.50000000,7084.08000000,43.39576400
2019-12-20 00:48:00,7084.06000000,7093.20000000,7084.06000000,7087.16000000,28.70236800
2019-12-20 00:49:00,7086.57000000,7087.38000000,7081.00000000,7086.96000000,31.13467400
2019-12-20 00:50:00,7087.57000000,7098.66000000,7087.34000000,7096.07000000,33.11446800
2019-12-20 00:51:00,7094.78000000,7098.97000000,7092.17000000,7096.97000000,22.82021700
2019-12-20 00:52:00,7097.28000000,7105.66000000,7096.16000000,7103.48000000,26.23276000
2019-12-20 00:53:00,7103.80000000,7104.53000000,7098.34000000,7101.03000000,18.31650000
2019-12-20 00:54:00,7100.73000000,7109.96000000,7100.30000000,7107.99000000,25.93162100
2019-12-20 00:55:00,7107.88000000,7109.98000000,7107.88000000,7109.03000000,17.53646100
2019-12-20 00:56:00,7109.03000000,7109.23000000,7100.27000000,7104.17000000,29.87262300
2019-12-20 00:57:00,7103.68000000,7126.26000000,7103.49000000,7118.08000000,72.06095100
2019-12-20 00:58:00,7118.05000000,7124.96000000,7117.02000000,7121.55000000,62.54891000
2019-12-20 00:59:00,7121.21000000,7128.67000000,7120.58000000,7124.96000000,25.01624300
2019-12-20 01:00:00,7124.53000000,7129.63000000,7122.00000000,7122.04000000,39.36338800
2019-12-20 01:01:00,7121.31000000,7121.74000000,7113.51000000,7114.22000000,37.60650100
2019-12-20 01:02:00,7114.19000000,7116.44000000,7109.79000000,7115.46000000,22.05962000
2019-12-20 01:03:00,7115.13000000,7115.82000000,7101.00000000,7102.74000000,59.90757000
2019-12-20 01:04:00,7103.36000000,7107.00000000,7102.54000000,7104.24000000,31.81958600
2019-12-20 01:05:00,7104.32000000,7106.02000000,7103.38000000,7104.24000000,13.88683800
2019-12-20 01:06:00,7104.63000000,7112.85000000,7104.18000000,7111.20000000,32.98200600
2019-12-20 01:07:00,7111.83000000,7112.18000000,7100.00000000,7103.26000000,40.41759200
2019-12-20 01:08:00,7102.47000000,7104.97000000,7101.46000000,7103.41000000,15.21253200
2019-12-20 01:09:00,7102.70000000,7104.75000000,7096.59000000,7100.82000000,33.20638800
2019-12-20 01:10:00,7100.90000000,7104.56000000,7100.28000000,7104.56000000,7.96611600
2019-12-20 01:11:00,7104.25000000,7108.32000000,7103.87000000,7106.17000000,22.08154500
2019-12-20 01:12:00,7104.95000000,7108.46000000,7104.95000000,7107.32000000,21.55879000
2019-12-20 01:13:00,7107.91000000,7110.01000000,7107.32000000,7109.08000000,12.61529400
2019-12-20 01:14:00,7109.02000000,7110.03000000,7098.08000000,7100.00000000,58.17235600
2019-12-20 01:15:00,7100.09000000,7100.70000000,7099.00000000,7099.60000000,51.20082600
2019-12-20 01:16:00,7099.88000000,7109.48000000,7099.03000000,7109.00000000,27.99513900
2019-12-20 01:17:00,7108.89000000,7112.15000000,7107.59000000,7111.35000000,9.00771500
2019-12-20 01:18:00,7111.35000000,7118.32000000,7111.35000000,7111.87000000,27.67656000
2019-12-20 01:19:00,7112.11000000,7113.08000000,7109.05000000,7109.91000000,22.37359400
2019-12-20 01:20:00,7109.98000000,7112.16000000,7109.16000000,7112.16000000,16.03865900
2019-12-20 01:21:00,7112.16000000,7116.68000000,7112.16000000,7114.47000000,18.18334000
2019-12-20 01:22:00,7113.81000000,7116.52000000,7112.58000000,7116.51000000,17.77915700
2019-12-20 01:23:00,7116.51000000,7119.21000000,7112.18000000,7112.42000000,22.31421200
2019-12-20 01:24:00,7112.41000000,7114.18000000,7108.06000000,7108.65000000,14.99462600
2019-12-20 01:25:00,7109.16000000,7110.58000000,7106.69000000,7108.01000000,15.26362600
2019-12-20 01:26:00,7108.01000000,7108.06000000,7104.00000000,7104.00000000,33.73944900
2019-12-20 01:27:00,7104.01000000,7109.05000000,7100.60000000,7107.97000000,29.57666600
2019-12-20 01:28:00,7108.17000000,7110.66000000,7107.82000000,7108.75000000,13.59973300
2019-12-20 01:29:00,7108.75000000,7109.39000000,7102.22000000,7102.70000000,13.52104000
2019-12-20 01:30:00,7102.22000000,7103.99000000,7100.00000000,7100.13000000,14.35532000
2019-12-20 01:31:00,7100.14000000,7100.98000000,7098.00000000,7098.00000000,18.00878900
2019-12-20 01:32:00,7098.00000000,7098.19000000,7093.00000000,7096.95000000,34.81505500
2019-12-20 01:33:00,7097.06000000,7100.84000000,7095.62000000,7100.82000000,15.92679100
2019-12-20 01:34:00,7100.29000000,7104.56000000,7100.25000000,7104.24000000,13.84754800
2019-12-20 01:35:00,7104.22000000,7104.89000000,7098.29000000,7098.49000000,10.54349900
2019-12-20 01:36:00,7098.55000000,7100.02000000,7096.50000000,7097.28000000,14.82745900
2019-12-20 01:37:00,7096.72000000,7104.89000000,7094.98000000,7104.89000000,28.00745100
2019-12-20 01:38:00,7104.78000000,7105.60000000,7098.03000000,7098.83000000,7.54188300
2019-12-20 01:39:00,7098.42000000,7104.87000000,7098.42000000,7101.05000000,12.13189300
2019-12-20 01:40:00,7100.91000000,7106.76000000,7098.94000000,7105.44000000,8.28623700
2019-12-20 01:41:00,7105.76000000,7109.31000000,7105.49000000,7109.08000000,14.77198100
2019-12-20 01:42:00,7109.37000000,7110.02000000,7104.70000000,7108.48000000,9.19563900
2019-12-20 01:43:00,7107.71000000,7111.77000000,7106.82000000,7111.17000000,10.54297400
