Opened,Open,High,Low,Close,Volume
2019-09-01 00:00:00,9588.74000000,9590.93000000,9579.34000000,9579.62000000,22.38426100
2019-09-01 00:01:00,9583.20000000,9592.95000000,9579.61000000,9587.72000000,10.95196100
2019-09-01 00:02:00,9588.72000000,9592.00000000,9587.48000000,9590.36000000,9.00900500
2019-09-01 00:03:00,9590.34000000,9600.00000000,9588.40000000,9595.78000000,18.34676600
2019-09-01 00:04:00,9595.95000000,9608.80000000,9592.91000000,9607.85000000,14.37495200
2019-09-01 00:05:00,9604.57000000,9615.45000000,9604.57000000,9610.03000000,21.62654200
2019-09-01 00:06:00,9613.22000000,9613.22000000,9602.02000000,9605.82000000,9.63239100
2019-09-01 00:07:00,9603.14000000,9605.88000000,9594.89000000,9595.41000000,25.87031500
2019-09-01 00:08:00,9594.01000000,9604.90000000,9594.00000000,9598.36000000,11.99066900
2019-09-01 00:09:00,9598.30000000,9601.81000000,9596.31000000,9600.55000000,1.82572500
2019-09-01 00:10:00,9598.48000000,9603.16000000,9598.46000000,9602.00000000,3.50941600
2019-09-01 00:11:00,9602.27000000,9611.19000000,9602.18000000,9605.79000000,7.60452100
2019-09-01 00:12:00,9608.60000000,9609.99000000,9605.81000000,9609.84000000,2.86663800
2019-09-01 00:13:00,9607.29000000,9609.44000000,9598.02000000,9605.20000000,5.84949400
2019-09-01 00:14:00,9603.63000000,9615.19000000,9603.63000000,9609.30000000,16.27857300
2019-09-01 00:15:00,9609.31000000,9615.04000000,9609.31000000,9610.17000000,17.77829200
2019-09-01 00:16:00,9611.86000000,9619.25000000,9609.30000000,9615.95000000,22.69301400
2019-09-01 00:17:00,9618.18000000,9625.00000000,9613.80000000,9620.44000000,21.93971700
2019-09-01 00:18:00,9618.03000000,9623.74000000,9618.03000000,9623.38000000,5.88017300
2019-09-01 00:19:00,9619.69000000,9622.00000000,9611.18000000,9620.00000000,17.31564300
2019-09-01 00:20:00,9620.00000000,9620.01000000,9608.14000000,9617.05000000,11.20774900
2019-09-01 00:21:00,9615.98000000,9619.97000000,9615.98000000,9617.96000000,3.03043800
2019-09-01 00:22:00,9617.96000000,9623.73000000,9617.96000000,9620.61000000,10.24004800
2019-09-01 00:23:00,9620.63000000,9622.14000000,9615.52000000,9617.11000000,9.79825600
2019-09-01 00:24:00,9620.71000000,9621.20000000,9615.86000000,9620.23000000,4.04462000
2019-09-01 00:25:00,9616.25000000,9620.29000000,9611.87000000,9617.13000000,9.10497600
2019-09-01 00:26:00,9617.13000000,9620.29000000,9616.26000000,9619.89000000,3.69506400
2019-09-01 00:27:00,9617.02000000,9621.90000000,9617.02000000,9619.63000000,5.90513500
2019-09-01 00:28:00,9619.91000000,9620.91000000,9614.83000000,9618.77000000,9.04894600
2019-09-01 00:29:00,9618.77000000,9623.00000000,9615.90000000,9621.99000000,7.02603000
2019-09-01 00:30:00,9622.67000000,9623.73000000,9618.37000000,9620.74000000,16.39417900
2019-09-01 00:31:00,9620.02000000,9623.55000000,9620.00000000,9620.18000000,13.99338300
2019-09-01 00:32:00,9620.18000000,9623.53000000,9620.18000000,9621.04000000,1.87919500
2019-09-01 00:33:00,9623.04000000,9623.55000000,9620.74000000,9623.26000000,2.57847200
2019-09-01 00:34:00,9623.26000000,9625.00000000,9621.54000000,9624.66000000,9.37230600
2019-09-01 00:35:00,9624.66000000,9625.00000000,9620.74000000,9620.92000000,10.52681000
2019-09-01 00:36:00,9620.95000000,9625.00000000,9620.95000000,9622.94000000,4.42289700
2019-09-01 00:37:00,9624.99000000,9625.00000000,9621.31000000,9624.18000000,3.07960200
2019-09-01 00:38:00,9624.98000000,9625.27000000,9622.00000000,9624.93000000,2.28077400
2019-09-01 00:39:00,9622.15000000,9625.68000000,9615.04000000,9621.81000000,12.67119700
2019-09-01 00:40:00,9620.40000000,9622.88000000,9611.76000000,9611.78000000,13.83647900
2019-09-01 00:41:00,9614.21000000,9614.21000000,9601.26000000,9609.01000000,13.89547300
2019-09-01 00:42:00,9610.09000000,9616.38000000,9609.96000000,9616.35000000,3.96628000
2019-09-01 00:43:00,9616.04000000,9616.04000000,9612.10000000,9615.65000000,2.21330600
2019-09-01 00:44:00,9615.90000000,9618.21000000,9612.44000000,9618.21000000,3.95122200
2019-09-01 00:45:00,9615.79000000,9618.27000000,9613.49000000,9616.09000000,1.91850800
2019-09-01 00:46:00,9616.06000000,9619.46000000,9614.77000000,9619.46000000,1.57443200
2019-09-01 00:47:00,9619.46000000,9624.18000000,9617.70000000,9620.62000000,3.13591700
2019-09-01 00:48:00,9622.25000000,9624.21000000,9620.00000000,9623.27000000,3.38566800
2019-09-01 00:49:00,9623.27000000,9624.21000000,9620.41000000,9622.05000000,2.24293100
2019-09-01 00:50:00,9622.05000000,9623.18000000,9616.82000000,9617.17000000,3.58406700
2019-09-01 00:51:00,9619.98000000,9625.32000000,9617.10000000,9625.00000000,16.00577200
2019-09-01 00:52:00,9624.10000000,9625.00000000,9622.92000000,9625.00000000,2.62881600
2019-09-01 00:53:00,9625.00000000,9630.00000000,9621.42000000,9626.02000000,21.02557400
2019-09-01 00:54:00,9624.67000000,9628.71000000,9622.46000000,9626.23000000,5.66439100
2019-09-01 00:55:00,9626.23000000,9626.23000000,9620.03000000,9621.75000000,7.15972900
2019-09-01 00:56:00,9625.18000000,9625.19000000,9617.63000000,9623.18000000,9.38869800
2019-09-01 00:57:00,9623.18000000,9623.18000000,9618.93000000,9618.93000000,1.31720700
2019-09-01 00:58:00,9618.93000000,9622.27000000,9617.64000000,9620.46000000,5.66992400
2019-09-01 00:59:00,9619.39000000,9621.87000000,9613.66000000,9617.06000000,6.36787600
2019-09-01 01:00:00,9617.06000000,9618.49000000,9615.48000000,9616.14000000,1.54561300
2019-09-01 01:01:00,9618.39000000,9621.83000000,9615.70000000,9617.20000000,6.68161200
2019-09-01 01:02:00,9619.01000000,9619.02000000,9615.62000000,9618.60000000,2.26342000
2019-09-01 01:03:00,9616.41000000,9619.98000000,9616.05000000,9619.12000000,1.75180500
2019-09-01 01:04:00,9617.64000000,9620.00000000,9613.13000000,9613.76000000,3.97756200
2019-09-01 01:05:00,9613.24000000,9621.84000000,9613.24000000,9620.78000000,1.99544600
2019-09-01 01:06:00,9620.78000000,9623.18000000,9620.78000000,9620.80000000,3.50494900
2019-09-01 01:07:00,9620.78000000,9623.63000000,9620.78000000,9622.05000000,2.63310300
2019-09-01 01:08:00,9622.07000000,9625.88000000,9618.17000000,9623.06000000,4.54763200
2019-09-01 01:09:00,9623.06000000,9626.00000000,9621.16000000,9623.35000000,2.76093900
2019-09-01 01:10:00,9623.39000000,9629.11000000,9623.29000000,9629.09000000,1.62821500
2019-09-01 01:11:00,9627.27000000,9642.58000000,9625.69000000,9638.98000000,35.95484500
2019-09-01 01:12:00,9638.98000000,9641.72000000,9627.87000000,9633.84000000,17.95135900
2019-09-01 01:13:00,9631.42000000,9634.11000000,9626.39000000,9632.08000000,4.57165100
2019-09-01 01:14:00,9628.43000000,9632.08000000,9625.39000000,9630.00000000,5.06030900
2019-09-01 01:15:00,9630.00000000,9630.00000000,9625.00000000,9625.18000000,6.00367900
2019-09-01 01:16:00,9625.18000000,9627.48000000,9620.41000000,9625.10000000,10.39844300
2019-09-01 01:17:00,9626.27000000,9628.87000000,9624.25000000,9626.67000000,4.35884400
2019-09-01 01:18:00,9628.72000000,9628.72000000,9626.13000000,9628.69000000,0.97611400
2019-09-01 01:19:00,9628.25000000,9629.98000000,9626.80000000,9629.72000000,1.76257600
2019-09-01 01:20:00,9628.27000000,9629.70000000,9626.78000000,9626.92000000,1.41305100
2019-09-01 01:21:00,9629.11000000,9629.11000000,9626.15000000,9628.98000000,4.12792100
2019-09-01 01:22:00,9628.92000000,9629.00000000,9626.27000000,9628.41000000,2.23984000
2019-09-01 01:23:00,9628.55000000,9629.00000000,9625.73000000,9625.75000000,4.39275500
2019-09-01 01:24:00,9627.08000000,9629.00000000,9625.79000000,9628.46000000,3.77177900
2019-09-01 01:25:00,9628.46000000,9633.50000000,9628.46000000,9633.50000000,7.04547600
2019-09-01 01:26:00,9630.16000000,9633.46000000,9626.20000000,9627.19000000,18.73415000
2019-09-01 01:27:00,9627.19000000,9630.47000000,9627.19000000,9629.24000000,1.59194000
2019-09-01 01:28:00,9631.91000000,9631.91000000,9628.08000000,9631.54000000,2.18690300
2019-09-01 01:29:00,9630.23000000,9631.75000000,9628.49000000,9630.07000000,3.31271800
2019-09-01 01:30:00,9629.28000000,9631.41000000,9626.22000000,9626.38000000,1.38077000
2019-09-01 01:31:00,9626.43000000,9629.92000000,9625.44000000,9629.68000000,1.12723300
2019-09-01 01:32:00,9627.51000000,9629.61000000,9627.39000000,9627.39000000,4.07179500
2019-09-01 01:33:00,9627.39000000,9627.83000000,9623.08000000,9627.83000000,2.00544500
2019-09-01 01:34:00,9627.93000000,9631.58000000,9627.18000000,9627.40000000,10.78850900
2019-09-01 01:35:00,9627.02000000,9629.97000000,9627.02000000,9627.96000000,4.98644900
2019-09-01 01:36:00,9628.72000000,9634.34000000,9627.96000000,9631.58000000,7.43991300
