Opened,Open,High,Low,Close,Volume
2019-08-07 00:00:00,11481.69000000,11486.95000000,11454.90000000,11455.10000000,65.82507500
2019-08-07 00:01:00,11455.10000000,11459.88000000,11442.88000000,11453.09000000,72.64755700
2019-08-07 00:02:00,11452.91000000,11453.25000000,11426.68000000,11437.50000000,42.31408700
2019-08-07 00:03:00,11436.73000000,11449.00000000,11430.71000000,11439.31000000,37.79339600
2019-08-07 00:04:00,11444.55000000,11473.22000000,11439.30000000,11465.35000000,61.78229900
2019-08-07 00:05:00,11465.35000000,11468.00000000,11457.77000000,11466.91000000,19.03627100
2019-08-07 00:06:00,11466.91000000,11480.29000000,11466.90000000,11480.29000000,53.04966200
2019-08-07 00:07:00,11479.58000000,11501.71000000,11478.56000000,11494.62000000,56.77536800
2019-08-07 00:08:00,11496.94000000,11501.07000000,11487.94000000,11499.39000000,35.28262800
2019-08-07 00:09:00,11499.41000000,11519.95000000,11488.27000000,11516.65000000,46.38466900
2019-08-07 00:10:00,11516.65000000,11520.00000000,11499.78000000,11499.78000000,49.41252900
2019-08-07 00:11:00,11499.78000000,11507.51000000,11489.50000000,11491.60000000,29.93687200
2019-08-07 00:12:00,11491.67000000,11503.61000000,11481.54000000,11501.27000000,25.26722000
2019-08-07 00:13:00,11501.29000000,11503.56000000,11490.28000000,11490.28000000,36.25641200
2019-08-07 00:14:00,11490.28000000,11490.28000000,11480.13000000,11481.14000000,16.86149700
2019-08-07 00:15:00,11481.14000000,11500.00000000,11478.00000000,11491.70000000,34.79761800
2019-08-07 00:16:00,11490.00000000,11500.00000000,11487.19000000,11498.60000000,14.76833300
2019-08-07 00:17:00,11496.35000000,11498.62000000,11487.00000000,11487.00000000,22.48648900
2019-08-07 00:18:00,11487.00000000,11497.87000000,11485.71000000,11490.30000000,24.30136000
2019-08-07 00:19:00,11491.12000000,11491.12000000,11480.55000000,11484.85000000,19.88894200
2019-08-07 00:20:00,11481.58000000,11489.73000000,11470.00000000,11470.00000000,33.98999200
2019-08-07 00:21:00,11472.77000000,11472.77000000,11456.16000000,11470.00000000,43.52207700
2019-08-07 00:22:00,11463.47000000,11470.00000000,11457.34000000,11460.00000000,15.26344600
2019-08-07 00:23:00,11460.00000000,11460.00000000,11445.11000000,11447.99000000,15.30405400
2019-08-07 00:24:00,11445.01000000,11458.71000000,11445.01000000,11455.70000000,20.91701900
2019-08-07 00:25:00,11456.83000000,11457.96000000,11441.48000000,11452.52000000,21.91923000
2019-08-07 00:26:00,11452.53000000,11452.53000000,11445.01000000,11450.06000000,10.84659700
2019-08-07 00:27:00,11450.06000000,11464.85000000,11449.09000000,11462.34000000,17.42737400
2019-08-07 00:28:00,11461.40000000,11468.04000000,11445.81000000,11449.02000000,26.85924700
2019-08-07 00:29:00,11449.24000000,11455.31000000,11419.13000000,11426.97000000,56.10680200
2019-08-07 00:30:00,11429.72000000,11448.30000000,11428.55000000,11448.30000000,20.36931800
2019-08-07 00:31:00,11448.62000000,11459.66000000,11443.65000000,11451.45000000,18.24151300
2019-08-07 00:32:00,11451.45000000,11453.20000000,11433.68000000,11436.07000000,17.35358100
2019-08-07 00:33:00,11436.09000000,11448.67000000,11435.27000000,11446.99000000,20.70254300
2019-08-07 00:34:00,11446.99000000,11448.65000000,11439.00000000,11445.27000000,21.88978500
2019-08-07 00:35:00,11444.21000000,11448.67000000,11439.23000000,11448.67000000,13.69035700
2019-08-07 00:36:00,11444.72000000,11456.68000000,11440.09000000,11442.94000000,10.40762200
2019-08-07 00:37:00,11441.51000000,11443.88000000,11415.00000000,11416.75000000,29.52536400
2019-08-07 00:38:00,11417.87000000,11433.43000000,11411.00000000,11428.19000000,62.11583700
2019-08-07 00:39:00,11430.57000000,11433.38000000,11408.31000000,11415.46000000,58.83763400
2019-08-07 00:40:00,11415.90000000,11417.79000000,11382.84000000,11412.03000000,123.68514700
2019-08-07 00:41:00,11412.34000000,11423.47000000,11406.51000000,11411.27000000,32.50029300
2019-08-07 00:42:00,11411.03000000,11420.94000000,11410.01000000,11412.92000000,23.56172100
2019-08-07 00:43:00,11412.65000000,11435.68000000,11412.63000000,11432.92000000,23.16913500
2019-08-07 00:44:00,11432.92000000,11441.06000000,11432.58000000,11438.30000000,29.79509400
2019-08-07 00:45:00,11438.00000000,11438.94000000,11422.74000000,11422.74000000,33.87964100
2019-08-07 00:46:00,11424.97000000,11424.97000000,11416.78000000,11420.98000000,21.46754000
