Opened,Open,High,Low,Close,Volume
2018-05-29 23:00:00,559.17000000,560.74000000,558.43000000,558.63000000,161.98224000
2018-05-29 23:01:00,559.10000000,559.28000000,558.31000000,558.97000000,33.82539000
2018-05-29 23:02:00,558.51000000,559.00000000,558.47000000,558.52000000,38.79822000
2018-05-29 23:03:00,558.50000000,558.99000000,558.49000000,558.58000000,60.45092000
2018-05-29 23:04:00,558.60000000,560.00000000,558.31000000,560.00000000,175.73179000
2018-05-29 23:05:00,559.51000000,559.99000000,559.11000000,559.35000000,20.09902000
2018-05-29 23:06:00,559.26000000,559.69000000,559.02000000,559.69000000,31.32876000
2018-05-29 23:07:00,559.69000000,560.52000000,557.32000000,560.08000000,170.43687000
2018-05-29 23:08:00,560.09000000,561.08000000,559.70000000,561.08000000,27.83879000
2018-05-29 23:09:00,560.36000000,560.99000000,560.36000000,560.79000000,117.68326000
2018-05-29 23:10:00,560.79000000,563.00000000,560.79000000,563.00000000,248.91891000
2018-05-29 23:11:00,563.00000000,563.80000000,560.79000000,563.12000000,79.17174000
2018-05-29 23:12:00,563.21000000,563.51000000,563.00000000,563.23000000,76.05431000
2018-05-29 23:13:00,563.13000000,563.13000000,562.21000000,562.93000000,15.76048000
2018-05-29 23:14:00,562.50000000,563.36000000,562.50000000,563.08000000,54.52055000
2018-05-29 23:15:00,563.08000000,563.95000000,563.08000000,563.41000000,48.45953000
2018-05-29 23:16:00,563.56000000,563.95000000,563.41000000,563.65000000,123.78277000
2018-05-29 23:17:00,563.64000000,564.20000000,563.64000000,564.10000000,62.72678000
2018-05-29 23:18:00,563.73000000,564.61000000,563.73000000,564.20000000,62.70784000
2018-05-29 23:19:00,564.20000000,564.63000000,564.20000000,564.25000000,30.13712000
2018-05-29 23:20:00,564.21000000,564.76000000,564.21000000,564.22000000,31.26033000
2018-05-29 23:21:00,564.21000000,564.22000000,563.35000000,563.36000000,122.66289000
2018-05-29 23:22:00,563.72000000,564.06000000,563.36000000,563.56000000,12.57892000
2018-05-29 23:23:00,563.78000000,563.90000000,563.56000000,563.89000000,23.53197000
2018-05-29 23:24:00,563.72000000,563.90000000,563.58000000,563.90000000,9.15117000
2018-05-29 23:25:00,563.94000000,563.98000000,563.90000000,563.98000000,11.66950000
2018-05-29 23:26:00,563.91000000,564.04000000,563.90000000,564.04000000,23.00051000
2018-05-29 23:27:00,564.22000000,565.00000000,563.90000000,564.99000000,20.04684000
2018-05-29 23:28:00,564.99000000,565.00000000,564.50000000,564.92000000,93.44921000
2018-05-29 23:29:00,564.91000000,565.19000000,564.70000000,564.92000000,16.37980000
2018-05-29 23:30:00,565.25000000,565.29000000,564.91000000,565.29000000,17.28884000
2018-05-29 23:31:00,565.10000000,565.21000000,564.38000000,564.38000000,30.23988000
2018-05-29 23:32:00,564.88000000,564.99000000,564.38000000,564.61000000,36.59176000
2018-05-29 23:33:00,564.60000000,564.99000000,564.46000000,564.96000000,25.07074000
2018-05-29 23:34:00,564.96000000,565.22000000,564.49000000,565.03000000,83.19173000
2018-05-29 23:35:00,565.00000000,565.00000000,564.00000000,564.18000000,149.17559000
2018-05-29 23:36:00,564.18000000,564.18000000,563.58000000,564.00000000,76.08096000
2018-05-29 23:37:00,564.00000000,564.50000000,564.00000000,564.04000000,36.39666000
2018-05-29 23:38:00,564.23000000,564.23000000,563.10000000,563.10000000,70.68199000
2018-05-29 23:39:00,563.55000000,563.55000000,561.14000000,562.46000000,176.97562000
2018-05-29 23:40:00,562.47000000,562.98000000,561.96000000,562.62000000,44.10258000
2018-05-29 23:41:00,562.41000000,562.72000000,562.01000000,562.13000000,29.18600000
2018-05-29 23:42:00,562.59000000,563.50000000,561.49000000,563.50000000,41.85478000
2018-05-29 23:43:00,563.06000000,564.50000000,563.03000000,563.51000000,131.52523000
2018-05-29 23:44:00,563.67000000,564.49000000,563.67000000,564.30000000,46.39828000
2018-05-29 23:45:00,564.30000000,564.47000000,563.90000000,564.00000000,31.47189000
2018-05-29 23:46:00,563.88000000,563.88000000,563.46000000,563.46000000,20.39845000
2018-05-29 23:47:00,563.68000000,564.00000000,563.27000000,563.59000000,16.42208000
2018-05-29 23:48:00,563.58000000,564.08000000,563.50000000,564.08000000,39.76788000
2018-05-29 23:49:00,564.10000000,565.00000000,563.97000000,564.58000000,311.32763000
2018-05-29 23:50:00,564.58000000,564.73000000,564.37000000,564.67000000,51.53451000
2018-05-29 23:51:00,564.39000000,565.00000000,564.38000000,565.00000000,52.82821000
2018-05-29 23:52:00,564.99000000,565.00000000,563.93000000,563.93000000,51.98487000
2018-05-29 23:53:00,563.69000000,564.13000000,563.69000000,564.12000000,24.22912000
2018-05-29 23:54:00,564.12000000,565.10000000,564.12000000,564.49000000,76.71646000
2018-05-29 23:55:00,564.43000000,564.95000000,564.20000000,564.92000000,9.93585000
2018-05-29 23:56:00,564.69000000,564.88000000,564.51000000,564.84000000,8.33205000
2018-05-29 23:57:00,564.67000000,564.84000000,564.51000000,564.78000000,8.71777000
2018-05-29 23:58:00,564.64000000,564.78000000,564.51000000,564.70000000,30.55935000
2018-05-29 23:59:00,564.61000000,567.63000000,564.53000000,567.36000000,357.72721000
2018-05-30 00:00:00,567.09000000,568.12000000,566.10000000,566.12000000,124.58861000
2018-05-30 00:01:00,566.33000000,566.84000000,566.20000000,566.82000000,37.51133000
2018-05-30 00:02:00,566.82000000,566.82000000,566.30000000,566.39000000,102.42158000
2018-05-30 00:03:00,566.32000000,566.39000000,566.20000000,566.39000000,31.06085000
2018-05-30 00:04:00,566.38000000,566.39000000,566.20000000,566.20000000,12.79696000
2018-05-30 00:05:00,566.20000000,566.39000000,566.00000000,566.37000000,57.40981000
2018-05-30 00:06:00,566.26000000,566.33000000,565.90000000,565.90000000,83.45114000
2018-05-30 00:07:00,565.94000000,566.00000000,563.57000000,563.90000000,155.18701000
2018-05-30 00:08:00,563.90000000,565.46000000,563.74000000,565.21000000,33.76475000
2018-05-30 00:09:00,565.21000000,565.91000000,564.43000000,565.00000000,34.89811000
2018-05-30 00:10:00,565.09000000,565.09000000,564.25000000,564.34000000,7.25402000
2018-05-30 00:11:00,564.35000000,565.36000000,564.25000000,565.34000000,27.30762000
2018-05-30 00:12:00,565.32000000,565.34000000,565.10000000,565.18000000,19.32254000
2018-05-30 00:13:00,565.33000000,565.33000000,563.70000000,563.78000000,120.57848000
2018-05-30 00:14:00,563.50000000,565.50000000,563.50000000,564.70000000,76.43441000
2018-05-30 00:15:00,565.03000000,565.53000000,564.64000000,564.64000000,32.08974000
2018-05-30 00:16:00,565.37000000,565.40000000,564.93000000,564.93000000,5.61241000
2018-05-30 00:17:00,565.06000000,565.28000000,564.51000000,565.28000000,75.32764000
2018-05-30 00:18:00,565.25000000,565.72000000,565.25000000,565.61000000,37.67505000
2018-05-30 00:19:00,565.61000000,566.50000000,565.29000000,565.91000000,45.84723000
2018-05-30 00:20:00,565.92000000,566.50000000,565.91000000,565.91000000,72.46769000
2018-05-30 00:21:00,566.49000000,566.50000000,566.03000000,566.04000000,86.37106000
2018-05-30 00:22:00,566.40000000,566.50000000,565.67000000,566.50000000,74.56192000
2018-05-30 00:23:00,566.50000000,566.50000000,566.04000000,566.07000000,33.35882000
2018-05-30 00:24:00,566.25000000,566.85000000,565.81000000,566.58000000,56.26791000
2018-05-30 00:25:00,566.70000000,567.99000000,566.26000000,567.43000000,113.56259000
2018-05-30 00:26:00,567.43000000,567.83000000,566.85000000,566.86000000,25.94673000
2018-05-30 00:27:00,566.86000000,567.00000000,566.86000000,566.87000000,20.25381000
2018-05-30 00:28:00,566.86000000,566.98000000,566.79000000,566.82000000,17.81013000
2018-05-30 00:29:00,566.96000000,567.00000000,566.79000000,566.81000000,37.09014000
2018-05-30 00:30:00,567.00000000,567.27000000,566.80000000,567.27000000,22.57561000
2018-05-30 00:31:00,567.27000000,568.00000000,567.27000000,567.36000000,71.17566000
2018-05-30 00:32:00,567.35000000,568.10000000,567.32000000,568.10000000,27.96789000
2018-05-30 00:33:00,568.10000000,568.82000000,567.71000000,568.20000000,45.95000000
2018-05-30 00:34:00,568.20000000,569.02000000,567.48000000,567.56000000,77.13398000
2018-05-30 00:35:00,568.22000000,568.91000000,567.67000000,568.16000000,40.35824000
2018-05-30 00:36:00,568.86000000,569.01000000,568.50000000,569.01000000,59.19038000
2018-05-30 00:37:00,569.01000000,570.18000000,568.60000000,570.18000000,199.01648000
2018-05-30 00:38:00,570.06000000,571.55000000,569.57000000,570.75000000,248.22693000
2018-05-30 00:39:00,570.75000000,571.69000000,570.02000000,570.97000000,136.98683000
2018-05-30 00:40:00,571.56000000,572.00000000,570.31000000,571.77000000,200.95057000
2018-05-30 00:41:00,571.10000000,571.36000000,570.11000000,570.27000000,67.77739000
2018-05-30 00:42:00,570.79000000,571.72000000,570.30000000,570.51000000,38.00457000
2018-05-30 00:43:00,570.53000000,570.95000000,570.50000000,570.54000000,19.17625000
2018-05-30 00:44:00,570.71000000,570.87000000,568.95000000,569.86000000,103.09481000
2018-05-30 00:45:00,569.65000000,570.00000000,569.45000000,569.54000000,56.82056000
2018-05-30 00:46:00,569.54000000,569.64000000,568.53000000,569.52000000,81.45926000
2018-05-30 00:47:00,569.51000000,569.51000000,568.03000000,569.31000000,29.58572000
2018-05-30 00:48:00,569.24000000,570.00000000,568.81000000,569.99000000,55.26363000
2018-05-30 00:49:00,570.00000000,570.00000000,569.80000000,570.00000000,47.24360000
2018-05-30 00:50:00,570.00000000,570.84000000,569.56000000,569.90000000,41.67601000
2018-05-30 00:51:00,570.56000000,571.40000000,569.96000000,570.60000000,65.86608000
2018-05-30 00:52:00,570.60000000,572.23000000,570.60000000,572.03000000,48.67171000
2018-05-30 00:53:00,572.04000000,572.77000000,572.03000000,572.23000000,81.74916000
2018-05-30 00:54:00,572.63000000,575.58000000,572.20000000,574.46000000,674.98598000
2018-05-30 00:55:00,574.63000000,576.10000000,574.51000000,574.51000000,180.79551000
2018-05-30 00:56:00,574.62000000,574.62000000,572.43000000,572.60000000,164.48802000
2018-05-30 00:57:00,572.96000000,575.10000000,572.16000000,572.98000000,299.89722000
2018-05-30 00:58:00,572.99000000,573.89000000,572.49000000,573.73000000,59.67399000
2018-05-30 00:59:00,573.63000000,574.67000000,572.75000000,573.97000000,41.02404000
2018-05-30 01:00:00,574.49000000,575.39000000,573.97000000,574.85000000,58.09717000
2018-05-30 01:01:00,574.87000000,576.30000000,574.86000000,575.36000000,183.19491000
2018-05-30 01:02:00,575.36000000,577.00000000,575.35000000,576.14000000,38.39810000
2018-05-30 01:03:00,576.14000000,576.60000000,575.35000000,575.79000000,116.29149000
2018-05-30 01:04:00,575.79000000,576.38000000,575.79000000,576.07000000,61.91563000
2018-05-30 01:05:00,576.09000000,576.44000000,575.99000000,576.18000000,58.71994000
2018-05-30 01:06:00,576.43000000,576.67000000,575.79000000,575.82000000,165.97100000
2018-05-30 01:07:00,575.82000000,577.80000000,575.80000000,577.36000000,103.58512000
2018-05-30 01:08:00,577.36000000,578.49000000,576.99000000,577.45000000,119.69230000
2018-05-30 01:09:00,577.50000000,579.73000000,577.50000000,579.73000000,163.22970000
2018-05-30 01:10:00,578.95000000,580.00000000,578.59000000,579.41000000,203.36774000
2018-05-30 01:11:00,579.87000000,580.70000000,579.48000000,580.65000000,240.52469000
2018-05-30 01:12:00,580.70000000,582.63000000,580.70000000,581.30000000,300.41052000
2018-05-30 01:13:00,581.30000000,582.00000000,581.09000000,582.00000000,201.62099000
2018-05-30 01:14:00,581.99000000,582.20000000,580.58000000,580.99000000,408.35003000
2018-05-30 01:15:00,580.58000000,582.66000000,580.58000000,582.12000000,175.57547000
2018-05-30 01:16:00,582.18000000,582.86000000,582.00000000,582.79000000,265.87150000
2018-05-30 01:17:00,582.79000000,584.71000000,582.55000000,584.06000000,363.29683000
2018-05-30 01:18:00,584.71000000,585.83000000,583.88000000,585.10000000,314.73783000
2018-05-30 01:19:00,585.07000000,585.08000000,583.60000000,584.88000000,130.62274000
2018-05-30 01:20:00,584.87000000,585.00000000,581.72000000,581.74000000,476.60389000
2018-05-30 01:21:00,581.77000000,582.54000000,580.52000000,581.75000000,270.93758000
2018-05-30 01:22:00,581.75000000,582.46000000,581.49000000,582.16000000,80.75612000
2018-05-30 01:23:00,582.15000000,583.96000000,581.69000000,583.19000000,87.72354000
2018-05-30 01:24:00,583.11000000,583.19000000,580.52000000,581.00000000,321.79402000
2018-05-30 01:25:00,581.50000000,581.50000000,580.01000000,580.54000000,53.70933000
2018-05-30 01:26:00,580.54000000,581.00000000,580.00000000,580.39000000,133.23615000
2018-05-30 01:27:00,580.39000000,580.53000000,577.53000000,578.71000000,268.77282000
2018-05-30 01:28:00,578.71000000,579.07000000,578.10000000,579.07000000,80.62302000
2018-05-30 01:29:00,579.50000000,580.14000000,579.00000000,580.02000000,75.56907000
2018-05-30 01:30:00,580.01000000,581.46000000,580.00000000,580.47000000,177.46208000
2018-05-30 01:31:00,580.47000000,581.50000000,580.46000000,581.35000000,99.64114000
2018-05-30 01:32:00,581.35000000,581.35000000,580.50000000,581.00000000,51.75899000
2018-05-30 01:33:00,580.99000000,581.10000000,580.78000000,580.99000000,54.75642000
2018-05-30 01:34:00,580.93000000,581.71000000,580.56000000,581.57000000,109.19332000
2018-05-30 01:35:00,581.57000000,582.00000000,581.50000000,581.50000000,246.09405000
2018-05-30 01:36:00,581.03000000,581.43000000,580.60000000,580.66000000,51.28109000
2018-05-30 01:37:00,580.67000000,580.87000000,580.30000000,580.58000000,46.52913000
2018-05-30 01:38:00,580.60000000,581.14000000,580.21000000,580.98000000,61.28209000
2018-05-30 01:39:00,580.77000000,581.65000000,580.00000000,580.00000000,68.26294000
2018-05-30 01:40:00,580.00000000,581.89000000,579.59000000,581.89000000,224.92938000
2018-05-30 01:41:00,581.00000000,582.80000000,581.00000000,582.70000000,114.09173000
2018-05-30 01:42:00,582.70000000,583.00000000,582.65000000,582.92000000,59.72367000
2018-05-30 01:43:00,582.92000000,583.87000000,582.92000000,583.53000000,30.62111000
2018-05-30 01:44:00,583.53000000,583.90000000,583.40000000,583.50000000,102.23284000
2018-05-30 01:45:00,583.51000000,585.32000000,583.51000000,585.04000000,218.92419000
2018-05-30 01:46:00,584.61000000,585.04000000,584.08000000,584.34000000,71.11492000
2018-05-30 01:47:00,584.59000000,584.98000000,581.89000000,582.96000000,276.79713000
2018-05-30 01:48:00,582.96000000,583.60000000,582.36000000,582.51000000,101.18732000
2018-05-30 01:49:00,582.50000000,583.14000000,580.81000000,582.00000000,100.37627000
2018-05-30 01:50:00,581.53000000,582.18000000,581.16000000,582.03000000,122.33412000
2018-05-30 01:51:00,582.03000000,582.16000000,581.24000000,581.25000000,56.31552000
2018-05-30 01:52:00,581.49000000,581.60000000,578.63000000,579.87000000,189.33948000
2018-05-30 01:53:00,579.86000000,580.00000000,577.76000000,578.26000000,275.76238000
2018-05-30 01:54:00,578.24000000,578.92000000,577.75000000,578.92000000,208.95268000
2018-05-30 01:55:00,578.92000000,579.03000000,577.89000000,578.85000000,76.11604000
2018-05-30 01:56:00,578.93000000,580.87000000,578.80000000,580.83000000,69.25851000
2018-05-30 01:57:00,580.84000000,581.84000000,580.17000000,580.17000000,59.91253000
2018-05-30 01:58:00,580.41000000,580.69000000,578.78000000,578.79000000,94.28351000
2018-05-30 01:59:00,578.79000000,579.79000000,578.79000000,579.04000000,26.99041000
2018-05-30 02:00:00,579.16000000,579.79000000,579.00000000,579.13000000,20.41789000
2018-05-30 02:01:00,579.76000000,580.00000000,579.15000000,579.33000000,36.13859000
2018-05-30 02:02:00,579.33000000,579.76000000,579.00000000,579.62000000,30.95669000
2018-05-30 02:03:00,579.37000000,580.82000000,579.19000000,579.60000000,96.88366000
2018-05-30 02:04:00,579.60000000,580.00000000,579.20000000,579.21000000,19.48043000
2018-05-30 02:05:00,579.66000000,580.50000000,579.24000000,580.30000000,106.17236000
2018-05-30 02:06:00,580.50000000,581.40000000,580.50000000,581.19000000,56.30204000
2018-05-30 02:07:00,580.67000000,581.83000000,580.67000000,581.76000000,33.33149000
2018-05-30 02:08:00,581.50000000,581.50000000,579.77000000,580.01000000,48.69183000
2018-05-30 02:09:00,580.11000000,580.37000000,579.00000000,579.40000000,47.53825000
