Opened,Open,High,Low,Close,Volume
2019-06-01 00:00:00,8555.00000000,8556.99000000,8547.57000000,8551.53000000,53.75787600
2019-06-01 00:01:00,8550.11000000,8569.99000000,8550.02000000,8555.28000000,102.19662400
2019-06-01 00:02:00,8554.08000000,8563.46000000,8553.57000000,8563.31000000,82.10490800
2019-06-01 00:03:00,8563.31000000,8563.31000000,8550.15000000,8557.93000000,27.25439500
2019-06-01 00:04:00,8557.93000000,8563.35000000,8551.63000000,8551.65000000,8.54764300
2019-06-01 00:05:00,8552.43000000,8553.88000000,8535.91000000,8540.75000000,41.81444300
2019-06-01 00:06:00,8540.80000000,8547.99000000,8537.45000000,8542.70000000,13.16970900
2019-06-01 00:07:00,8542.58000000,8543.90000000,8524.42000000,8526.12000000,38.89644100
2019-06-01 00:08:00,8524.10000000,8535.42000000,8520.00000000,8526.01000000,82.41225700
2019-06-01 00:09:00,8526.04000000,8528.82000000,8516.00000000,8522.49000000,27.92286200
2019-06-01 00:10:00,8519.89000000,8529.11000000,8517.58000000,8520.05000000,15.01413500
2019-06-01 00:11:00,8520.03000000,8520.03000000,8504.51000000,8517.03000000,66.17683600
2019-06-01 00:12:00,8515.46000000,8524.89000000,8512.91000000,8519.96000000,31.02105300
2019-06-01 00:13:00,8523.14000000,8527.03000000,8517.65000000,8525.60000000,17.97018800
2019-06-01 00:14:00,8525.62000000,8535.00000000,8524.28000000,8534.82000000,25.67548400
2019-06-01 00:15:00,8535.54000000,8536.11000000,8524.06000000,8526.61000000,51.18206700
2019-06-01 00:16:00,8526.60000000,8528.05000000,8515.00000000,8515.83000000,33.79187100
2019-06-01 00:17:00,8515.83000000,8527.13000000,8515.00000000,8524.87000000,31.77176800
2019-06-01 00:18:00,8524.80000000,8524.87000000,8519.36000000,8522.96000000,17.22531200
2019-06-01 00:19:00,8522.96000000,8525.90000000,8516.64000000,8518.01000000,23.54238100
2019-06-01 00:20:00,8518.01000000,8521.05000000,8508.15000000,8508.15000000,28.88740100
2019-06-01 00:21:00,8509.99000000,8521.02000000,8509.04000000,8510.50000000,30.35676600
2019-06-01 00:22:00,8510.45000000,8512.12000000,8491.52000000,8500.08000000,48.90485400
2019-06-01 00:23:00,8500.11000000,8504.83000000,8494.21000000,8498.24000000,24.11521000
2019-06-01 00:24:00,8501.70000000,8508.59000000,8498.37000000,8508.59000000,25.81632300
2019-06-01 00:25:00,8505.59000000,8509.95000000,8502.73000000,8507.57000000,16.35038900
2019-06-01 00:26:00,8508.43000000,8509.82000000,8503.99000000,8504.00000000,15.59736800
2019-06-01 00:27:00,8504.36000000,8504.38000000,8498.30000000,8502.60000000,20.34478000
2019-06-01 00:28:00,8503.16000000,8513.25000000,8502.54000000,8510.19000000,17.58633100
2019-06-01 00:29:00,8513.15000000,8516.66000000,8507.10000000,8507.10000000,9.79765900
2019-06-01 00:30:00,8507.10000000,8519.28000000,8506.97000000,8519.28000000,21.96537100
2019-06-01 00:31:00,8519.27000000,8530.02000000,8516.76000000,8528.02000000,18.94117000
2019-06-01 00:32:00,8526.28000000,8530.00000000,8526.28000000,8529.09000000,10.70989100
2019-06-01 00:33:00,8526.40000000,8529.99000000,8526.40000000,8527.81000000,9.22344300
2019-06-01 00:34:00,8529.39000000,8530.50000000,8516.38000000,8518.74000000,30.63528500
2019-06-01 00:35:00,8516.64000000,8520.32000000,8512.01000000,8518.23000000,30.25384200
2019-06-01 00:36:00,8518.02000000,8518.38000000,8509.40000000,8514.54000000,23.49818300
2019-06-01 00:37:00,8515.30000000,8515.30000000,8509.12000000,8510.13000000,11.16571000
2019-06-01 00:38:00,8510.15000000,8521.50000000,8510.12000000,8516.98000000,15.49945800
2019-06-01 00:39:00,8516.77000000,8529.12000000,8516.57000000,8526.68000000,17.95679600
2019-06-01 00:40:00,8526.68000000,8534.10000000,8522.70000000,8528.07000000,8.74720000
2019-06-01 00:41:00,8528.93000000,8531.66000000,8525.51000000,8531.24000000,15.29063100
2019-06-01 00:42:00,8531.66000000,8536.85000000,8530.99000000,8535.66000000,13.10269500
2019-06-01 00:43:00,8535.66000000,8549.99000000,8533.63000000,8544.39000000,26.07205700
2019-06-01 00:44:00,8545.28000000,8547.00000000,8531.70000000,8536.57000000,19.23515100
2019-06-01 00:45:00,8535.27000000,8540.14000000,8535.27000000,8538.66000000,17.07946300
2019-06-01 00:46:00,8536.53000000,8544.91000000,8536.50000000,8540.21000000,38.19232600
2019-06-01 00:47:00,8544.90000000,8545.96000000,8538.27000000,8542.43000000,27.68401000
2019-06-01 00:48:00,8545.81000000,8553.80000000,8542.40000000,8549.92000000,27.20928000
2019-06-01 00:49:00,8553.65000000,8556.00000000,8549.89000000,8555.99000000,13.73894300
2019-06-01 00:50:00,8556.26000000,8561.92000000,8551.73000000,8561.92000000,22.71382900
2019-06-01 00:51:00,8561.92000000,8574.29000000,8560.90000000,8572.11000000,26.62365300
2019-06-01 00:52:00,8574.68000000,8576.20000000,8560.30000000,8565.84000000,27.66319300
2019-06-01 00:53:00,8566.16000000,8570.00000000,8558.00000000,8560.06000000,33.49524000
2019-06-01 00:54:00,8558.00000000,8565.12000000,8558.00000000,8560.52000000,13.17487200
2019-06-01 00:55:00,8560.52000000,8561.32000000,8552.00000000,8559.94000000,26.93441000
2019-06-01 00:56:00,8559.84000000,8563.65000000,8556.85000000,8560.13000000,14.72129600
2019-06-01 00:57:00,8560.13000000,8575.37000000,8557.16000000,8571.81000000,51.17529300
2019-06-01 00:58:00,8571.83000000,8573.84000000,8559.82000000,8571.00000000,17.98905200
2019-06-01 00:59:00,8571.91000000,8591.83000000,8569.32000000,8585.99000000,56.36242500
2019-06-01 01:00:00,8585.99000000,8589.56000000,8571.10000000,8572.41000000,43.51059900
2019-06-01 01:01:00,8575.40000000,8582.04000000,8571.57000000,8581.93000000,6.92515000
2019-06-01 01:02:00,8581.98000000,8582.86000000,8571.12000000,8574.48000000,16.03788200
2019-06-01 01:03:00,8572.18000000,8575.00000000,8559.99000000,8567.30000000,25.54806000
2019-06-01 01:04:00,8566.95000000,8567.64000000,8557.00000000,8565.22000000,16.72993000
2019-06-01 01:05:00,8562.67000000,8570.00000000,8555.59000000,8565.31000000,15.72436900
2019-06-01 01:06:00,8566.79000000,8569.37000000,8561.75000000,8567.42000000,14.55855800
2019-06-01 01:07:00,8569.38000000,8569.38000000,8557.38000000,8559.18000000,10.67746200
2019-06-01 01:08:00,8559.92000000,8570.54000000,8559.92000000,8566.33000000,7.76403300
2019-06-01 01:09:00,8567.85000000,8576.91000000,8565.64000000,8566.27000000,13.92540900
2019-06-01 01:10:00,8569.11000000,8569.12000000,8566.00000000,8568.79000000,7.66236900
2019-06-01 01:11:00,8567.88000000,8570.02000000,8565.00000000,8565.87000000,17.55543400
2019-06-01 01:12:00,8567.22000000,8571.31000000,8560.01000000,8564.15000000,22.49604300
2019-06-01 01:13:00,8563.84000000,8572.98000000,8560.00000000,8568.92000000,27.98938400
2019-06-01 01:14:00,8568.90000000,8573.75000000,8568.01000000,8571.62000000,15.14268400
2019-06-01 01:15:00,8572.00000000,8574.54000000,8566.66000000,8571.04000000,7.66186000
2019-06-01 01:16:00,8569.43000000,8571.09000000,8560.96000000,8561.08000000,18.68616600
2019-06-01 01:17:00,8561.06000000,8579.80000000,8559.21000000,8577.58000000,16.85521000
2019-06-01 01:18:00,8577.58000000,8587.00000000,8577.58000000,8584.56000000,20.36704200
2019-06-01 01:19:00,8581.71000000,8581.72000000,8571.09000000,8579.49000000,17.16882200
2019-06-01 01:20:00,8579.52000000,8581.56000000,8575.37000000,8577.60000000,9.16617800
2019-06-01 01:21:00,8577.46000000,8584.79000000,8575.74000000,8577.78000000,12.22164700
2019-06-01 01:22:00,8577.08000000,8579.82000000,8575.04000000,8577.73000000,6.54133600
2019-06-01 01:23:00,8577.45000000,8584.32000000,8574.44000000,8578.04000000,13.16272200
2019-06-01 01:24:00,8579.07000000,8583.19000000,8578.23000000,8582.15000000,5.26701000
2019-06-01 01:25:00,8582.19000000,8583.00000000,8577.98000000,8581.73000000,10.84553300
2019-06-01 01:26:00,8581.23000000,8581.73000000,8573.01000000,8573.88000000,10.45872200
2019-06-01 01:27:00,8573.95000000,8575.65000000,8570.32000000,8572.25000000,11.60936700
2019-06-01 01:28:00,8573.35000000,8579.15000000,8570.28000000,8574.48000000,13.08162000
2019-06-01 01:29:00,8574.14000000,8574.90000000,8558.22000000,8564.26000000,19.58140400
2019-06-01 01:30:00,8560.66000000,8565.37000000,8553.83000000,8554.42000000,17.61668100
2019-06-01 01:31:00,8554.41000000,8561.89000000,8550.00000000,8552.21000000,43.71660300
2019-06-01 01:32:00,8557.06000000,8557.47000000,8541.00000000,8544.31000000,33.02712500
